,gender,hispanic,white,black,asian,presapp,age,female,income,educ,ideology_7pt,republican,democrat,independent_other,AMID1,AMID2,AMID4,Amid,mar2,mar4,mar6,banmuslims,restrictmosques,sharia,noweapon,attention,agegroup,weight,mar_short
111,,0.0,1.0,0.0,0.0,0.0,68.0,1.0,0.6,0.8,0.5,0.0,0.0,1.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,0.0,0.0,0.5,0.0,0.75,0.8,0.5927019205790289,0.5
112,,0.0,1.0,0.0,0.0,0.25,73.0,1.0,0.6,0.4,0.5,0.0,1.0,0.0,3.0,4.0,4.0,0.6666666865348816,3.0,2.0,2.0,0.25,0.25,0.5,0.5,0.5,1.0,1.402184205091661,0.3333333
113,,0.0,1.0,0.0,0.0,0.25,56.0,0.0,0.4,0.6,0.8333333333333334,0.0,1.0,0.0,5.0,5.0,5.0,1.0,3.0,1.0,1.0,0.5,0.5,0.5,0.5,0.75,0.6,1.583003392876874,0.16666666
114,,0.0,1.0,0.0,0.0,0.25,57.0,1.0,0.0,0.4,0.3333333333333333,0.0,1.0,0.0,4.0,4.0,5.0,0.8333333730697632,4.0,4.0,3.0,0.75,0.75,0.5,1.0,0.25,0.6,1.5393580547455246,0.6666667
115,,0.0,1.0,0.0,0.0,0.75,52.0,1.0,0.2,0.6,0.5,1.0,0.0,0.0,3.0,4.0,4.0,0.6666666865348816,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.0,0.6,1.0476553763291885,0.5
116,,0.0,1.0,0.0,0.0,0.0,55.0,0.0,1.0,1.0,0.16666666666666666,0.0,1.0,0.0,3.0,3.0,3.0,0.5,3.0,2.0,3.0,0.25,0.25,0.75,0.5,0.75,0.6,1.1746229221623,0.4166667
117,,0.0,1.0,0.0,0.0,0.75,60.0,0.0,0.8,0.8,0.5,1.0,0.0,0.0,5.0,5.0,5.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,0.75,0.75,0.8,0.890695766315581,0.8333334
118,,0.0,1.0,0.0,0.0,1.0,38.0,1.0,0.0,0.2,0.5,1.0,0.0,0.0,4.0,5.0,5.0,0.9166666269302368,5.0,3.0,4.0,1.0,0.75,1.0,0.75,0.5,0.2,1.8446922358443707,0.75
119,,0.0,1.0,0.0,0.0,1.0,70.0,1.0,0.0,0.8,0.8333333333333334,1.0,0.0,0.0,5.0,5.0,5.0,1.0,4.0,4.0,1.0,0.75,0.5,0.5,0.75,0.5,1.0,0.9257882001493398,0.5
120,,0.0,1.0,0.0,0.0,0.5,44.0,1.0,0.0,0.2,0.5,1.0,0.0,0.0,3.0,5.0,5.0,0.8333333730697632,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.5,0.4,1.8587310508198263,0.5
121,,0.0,1.0,0.0,0.0,0.0,78.0,1.0,0.2,0.2,0.5,1.0,0.0,0.0,5.0,5.0,5.0,1.0,2.0,1.0,2.0,0.5,0.25,0.5,0.25,0.5,1.0,1.8453261011990192,0.16666666
122,,0.0,1.0,0.0,0.0,1.0,71.0,1.0,0.6,0.8,0.5,1.0,0.0,0.0,5.0,5.0,5.0,1.0,3.0,3.0,2.0,0.75,0.75,0.75,0.75,0.75,1.0,0.9257882001493398,0.4166667
123,,0.0,1.0,0.0,0.0,0.0,58.0,1.0,0.6,1.0,0.16666666666666666,0.0,1.0,0.0,4.0,4.0,4.0,0.75,2.0,2.0,1.0,0.0,0.0,0.25,0.25,1.0,0.6,0.7792860860249411,0.16666666
124,,0.0,1.0,0.0,0.0,1.0,55.0,1.0,0.6,1.0,0.8333333333333334,1.0,0.0,0.0,5.0,5.0,5.0,1.0,4.0,4.0,3.0,0.5,0.25,1.0,0.75,1.0,0.6,0.7792860860249411,0.6666667
125,,0.0,1.0,0.0,0.0,0.0,77.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.0,4.0,4.0,4.0,0.75,2.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0704117423331847,0.08333334
126,,0.0,1.0,0.0,0.0,0.0,18.0,1.0,0.4,0.2,0.0,0.0,1.0,0.0,4.0,3.0,1.0,0.4166666865348816,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6439475459733273,0.0
127,,0.0,1.0,0.0,0.0,1.0,61.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,0.8333333730697632,4.0,3.0,4.0,0.75,0.75,1.0,1.0,1.0,0.8,3.7756950892731753,0.6666667
128,,0.0,1.0,0.0,0.0,1.0,21.0,0.0,0.0,0.2,0.16666666666666666,0.0,1.0,0.0,3.0,3.0,3.0,0.5,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.25,0.0,4.012098565794072,0.5
129,,0.0,1.0,0.0,0.0,0.75,39.0,0.0,0.0,0.2,0.16666666666666666,0.0,1.0,0.0,3.0,3.0,3.0,0.5,3.0,2.0,2.0,0.5,0.5,0.25,0.5,0.75,0.2,2.795863059110168,0.3333333
130,,0.0,1.0,0.0,0.0,0.0,68.0,0.0,0.4,0.8,0.16666666666666666,0.0,1.0,0.0,3.0,2.0,3.0,0.4166666865348816,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.890695766315581,0.0
131,,0.0,1.0,0.0,0.0,0.75,67.0,1.0,0.4,0.8,0.6666666666666666,1.0,0.0,0.0,5.0,5.0,5.0,1.0,2.0,1.0,3.0,0.25,0.25,0.25,0.25,0.25,0.8,0.5927019205790289,0.25
132,,0.0,1.0,0.0,0.0,0.0,69.0,1.0,0.4,0.6,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.1666666567325592,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8,0.6111023362769351,0.0
133,,0.0,1.0,0.0,0.0,0.25,46.0,0.0,0.6,0.8,0.5,0.0,1.0,0.0,5.0,4.0,4.0,0.8333333730697632,2.0,2.0,3.0,0.25,0.25,0.5,0.5,0.25,0.4,1.4076706424695749,0.3333333
134,,0.0,1.0,0.0,0.0,1.0,34.0,1.0,0.0,0.2,0.16666666666666666,0.0,0.0,1.0,5.0,5.0,5.0,1.0,3.0,5.0,3.0,0.5,0.5,1.0,1.0,1.0,0.2,1.8446922358443707,0.6666667
135,,0.0,1.0,0.0,0.0,1.0,52.0,0.0,0.8,1.0,0.8333333333333334,1.0,0.0,0.0,5.0,5.0,5.0,1.0,4.0,4.0,3.0,0.75,0.5,0.5,0.5,0.5,0.6,1.1746229221623,0.6666667
136,,0.0,1.0,0.0,0.0,1.0,57.0,1.0,0.0,0.2,1.0,1.0,0.0,0.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,0.75,0.75,0.75,1.0,0.75,0.6,2.0265275349551057,0.75
137,,0.0,1.0,0.0,0.0,1.0,63.0,1.0,0.6,0.8,0.5,0.0,0.0,1.0,5.0,5.0,5.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,0.25,0.8,0.5927019205790289,0.6666667
138,,0.0,1.0,0.0,0.0,0.0,49.0,1.0,0.0,0.8,0.3333333333333333,0.0,1.0,0.0,3.0,3.0,3.0,0.5,4.0,3.0,4.0,0.75,0.75,1.0,0.75,0.75,0.4,0.9324345732590401,0.6666667
139,,0.0,1.0,0.0,0.0,0.25,67.0,1.0,0.4,0.2,0.5,0.0,0.0,1.0,4.0,5.0,5.0,0.9166666269302368,3.0,4.0,3.0,0.75,0.75,0.5,1.0,0.75,0.8,1.173530413035638,0.5833333
140,,0.0,1.0,0.0,0.0,1.0,63.0,1.0,0.8,0.4,0.8333333333333334,1.0,0.0,0.0,4.0,4.0,5.0,0.8333333730697632,4.0,3.0,3.0,0.75,0.75,1.0,0.5,1.0,0.8,0.8936186887156475,0.5833333
141,,0.0,1.0,0.0,0.0,0.25,50.0,0.0,1.0,0.8,0.16666666666666666,0.0,1.0,0.0,1.0,2.0,4.0,0.3333333134651184,5.0,4.0,4.0,0.25,0.5,0.5,0.5,0.0,0.6,1.5342708845321555,0.8333334
142,,0.0,1.0,0.0,0.0,1.0,79.0,1.0,0.6,0.8,0.8333333333333334,1.0,0.0,0.0,5.0,5.0,5.0,1.0,2.0,2.0,4.0,0.5,0.5,1.0,0.25,1.0,1.0,0.9257882001493398,0.4166667
143,,0.0,1.0,0.0,0.0,0.75,74.0,1.0,0.8,0.8,0.6666666666666666,0.0,0.0,1.0,5.0,4.0,5.0,0.9166666269302368,3.0,3.0,2.0,0.5,0.5,0.75,0.5,1.0,1.0,0.9257882001493398,0.4166667
144,,0.0,1.0,0.0,0.0,0.0,65.0,1.0,0.2,0.4,0.5,0.0,1.0,0.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,0.75,0.75,1.0,1.0,1.0,0.8,0.8936186887156475,1.0
145,,0.0,1.0,0.0,0.0,0.0,65.0,1.0,0.8,0.8,0.5,0.0,0.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,3.0,0.0,0.25,0.5,0.5,1.0,0.8,0.5927019205790289,0.16666666
146,,0.0,1.0,0.0,0.0,1.0,67.0,1.0,0.8,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.75,4.0,4.0,3.0,0.75,0.75,0.5,0.75,0.75,0.8,0.4569060783929695,0.6666667
147,,0.0,1.0,0.0,0.0,1.0,41.0,0.0,0.8,1.0,0.5,0.0,1.0,0.0,1.0,1.0,2.0,0.0833333432674408,4.0,1.0,1.0,0.25,0.5,0.75,0.5,1.0,0.4,1.078121094221727,0.25
148,,0.0,1.0,0.0,0.0,0.0,44.0,1.0,0.0,0.2,0.16666666666666666,0.0,1.0,0.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.5,0.4,1.8587310508198263,0.5
149,,0.0,1.0,0.0,0.0,1.0,45.0,0.0,0.8,0.8,0.0,0.0,1.0,0.0,5.0,4.0,4.0,0.8333333730697632,3.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.4,1.4076706424695749,0.4166667
150,,0.0,1.0,0.0,0.0,0.0,33.0,1.0,0.2,0.4,0.0,0.0,1.0,0.0,4.0,3.0,4.0,0.6666666865348816,2.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.2,1.40170435375132,0.08333334
151,,0.0,1.0,0.0,0.0,0.25,44.0,1.0,0.2,0.4,0.3333333333333333,0.0,1.0,0.0,4.0,1.0,4.0,0.5,1.0,1.0,2.0,0.0,0.0,0.25,0.0,0.25,0.4,1.412332074817555,0.08333334
152,,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.8,0.4,0.5,0.0,0.0,1.0,4.0,4.0,4.0,0.75,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.25,0.6,2.331232711647413,0.5
153,,0.0,1.0,0.0,0.0,0.5,50.0,0.0,0.8,0.2,0.5,1.0,0.0,0.0,3.0,4.0,2.0,0.5,5.0,4.0,5.0,1.0,1.0,1.0,1.0,0.75,0.6,3.0725638133551185,0.9166666
154,,0.0,1.0,0.0,0.0,1.0,41.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,1.0,2.0,4.0,3.0,0.25,0.75,0.75,0.25,0.5,0.4,1.078121094221727,0.5
155,,0.0,1.0,0.0,0.0,0.75,35.0,0.0,1.0,0.8,0.3333333333333333,0.0,1.0,0.0,3.0,4.0,5.0,0.75,3.0,3.0,4.0,0.75,1.0,1.0,1.0,0.75,0.2,1.3970785410717206,0.5833333
156,,0.0,1.0,0.0,0.0,0.0,68.0,1.0,0.2,0.6,0.3333333333333333,0.0,1.0,0.0,4.0,4.0,4.0,0.75,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.25,0.8,0.6111023362769351,0.5
157,,0.0,1.0,0.0,0.0,1.0,34.0,0.0,0.6,0.8,1.0,1.0,0.0,0.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,0.0,0.0,0.25,0.0,0.75,0.2,1.3970785410717206,0.25
158,,0.0,1.0,0.0,0.0,0.0,62.0,1.0,0.0,0.2,0.5,0.0,0.0,1.0,4.0,4.0,4.0,0.75,3.0,4.0,4.0,0.5,0.5,0.5,0.75,0.25,0.8,1.173530413035638,0.6666667
159,,0.0,1.0,0.0,0.0,0.75,77.0,0.0,0.4,0.4,0.8333333333333334,1.0,0.0,0.0,5.0,5.0,5.0,1.0,3.0,2.0,3.0,0.25,1.0,1.0,0.0,0.75,1.0,2.122493771257226,0.4166667
160,,0.0,1.0,0.0,0.0,0.75,70.0,1.0,0.4,0.8,0.5,0.0,0.0,1.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.75,1.0,0.9257882001493398,0.5
161,,0.0,1.0,0.0,0.0,0.25,40.0,0.0,0.8,1.0,0.0,0.0,0.0,1.0,5.0,4.0,5.0,0.9166666269302368,4.0,3.0,4.0,0.5,0.5,0.5,0.5,0.75,0.4,1.078121094221727,0.6666667
162,,0.0,1.0,0.0,0.0,1.0,42.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,4.0,0.8333333730697632,5.0,4.0,5.0,0.75,0.75,1.0,1.0,0.75,0.4,1.078121094221727,0.9166666
163,,0.0,1.0,0.0,0.0,0.0,71.0,0.0,0.8,1.0,0.16666666666666666,0.0,1.0,0.0,4.0,4.0,5.0,0.8333333730697632,1.0,1.0,3.0,0.0,0.0,0.5,0.0,0.75,1.0,1.0704117423331847,0.16666666
164,,0.0,1.0,0.0,0.0,0.0,58.0,1.0,0.0,0.2,0.5,0.0,1.0,0.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0,0.0,0.0,0.25,0.5,1.0,0.6,2.0265275349551057,0.9166666
165,,0.0,1.0,0.0,0.0,0.0,74.0,1.0,0.2,0.4,0.0,0.0,1.0,0.0,5.0,4.0,5.0,0.9166666269302368,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.402184205091661,0.0
166,,0.0,1.0,0.0,0.0,0.25,46.0,1.0,0.8,0.8,0.5,0.0,0.0,1.0,1.0,1.0,2.0,0.0833333432674408,1.0,1.0,2.0,0.5,0.25,0.75,0.25,0.5,0.4,0.9324345732590401,0.08333334
167,,0.0,1.0,0.0,0.0,0.0,71.0,1.0,0.8,1.0,0.5,0.0,1.0,0.0,4.0,4.0,5.0,0.8333333730697632,3.0,2.0,1.0,0.5,0.0,0.5,0.25,0.75,1.0,0.710803182512019,0.25
168,,0.0,1.0,0.0,0.0,0.25,51.0,1.0,0.2,0.6,0.6666666666666666,1.0,0.0,0.0,4.0,4.0,3.0,0.6666666865348816,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.25,0.6,1.0476553763291885,0.5
169,,0.0,1.0,0.0,0.0,1.0,40.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,4.0,0.8333333730697632,4.0,5.0,5.0,0.75,1.0,0.75,1.0,1.0,0.4,1.078121094221727,0.9166666
170,,0.0,1.0,0.0,0.0,0.75,74.0,1.0,0.4,0.2,0.5,0.0,1.0,0.0,4.0,4.0,4.0,0.75,4.0,3.0,4.0,0.5,0.5,0.5,0.5,0.5,1.0,1.8453261011990192,0.6666667
171,,0.0,1.0,0.0,0.0,0.25,58.0,0.0,1.0,0.8,0.5,0.0,0.0,1.0,3.0,4.0,4.0,0.6666666865348816,4.0,2.0,2.0,0.5,0.25,0.5,0.0,1.0,0.6,1.5342708845321555,0.4166667
172,,0.0,1.0,0.0,0.0,0.0,82.0,1.0,0.8,0.2,0.16666666666666666,0.0,1.0,0.0,4.0,4.0,5.0,0.8333333730697632,4.0,3.0,4.0,0.5,0.5,0.5,0.5,0.75,1.0,1.8453261011990192,0.6666667
173,,0.0,1.0,0.0,0.0,0.75,63.0,0.0,0.6,1.0,0.5,0.0,1.0,0.0,3.0,4.0,5.0,0.75,2.0,2.0,2.0,0.5,0.5,0.5,0.5,1.0,0.8,0.6840537548911191,0.25
174,,0.0,1.0,0.0,0.0,0.0,45.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,0.8333333730697632,3.0,3.0,3.0,0.5,0.25,0.5,0.5,0.75,0.4,1.078121094221727,0.5
175,,0.0,1.0,0.0,0.0,0.0,57.0,1.0,0.2,0.2,0.5,0.0,0.0,1.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,0.5,0.5,0.5,0.75,0.75,0.6,2.0265275349551057,0.5
176,,0.0,1.0,0.0,0.0,0.0,71.0,1.0,0.0,0.4,0.5,0.0,1.0,0.0,5.0,5.0,5.0,1.0,4.0,2.0,1.0,0.25,0.0,1.0,0.25,1.0,1.0,1.402184205091661,0.3333333
177,,0.0,1.0,0.0,0.0,1.0,35.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,5.0,4.0,4.0,0.8333333730697632,5.0,4.0,5.0,0.75,1.0,1.0,0.75,0.25,0.2,1.3970785410717206,0.9166666
178,,0.0,1.0,0.0,0.0,0.75,56.0,0.0,0.6,0.8,0.8333333333333334,0.0,0.0,1.0,3.0,3.0,3.0,0.5,4.0,3.0,3.0,0.5,0.25,0.75,0.25,0.5,0.6,1.5342708845321555,0.5833333
179,,0.0,1.0,0.0,0.0,1.0,72.0,1.0,0.4,0.4,0.5,0.0,0.0,1.0,4.0,4.0,4.0,0.75,4.0,3.0,4.0,1.0,1.0,0.5,0.5,1.0,1.0,1.402184205091661,0.6666667
180,,0.0,1.0,0.0,0.0,0.0,65.0,1.0,0.4,0.6,0.5,0.0,1.0,0.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,0.75,0.75,0.75,1.0,0.25,0.8,0.6111023362769351,0.75
181,,0.0,1.0,0.0,0.0,0.0,67.0,0.0,0.2,0.4,0.6666666666666666,0.0,0.0,1.0,4.0,5.0,5.0,0.9166666269302368,4.0,4.0,2.0,0.5,0.5,0.5,1.0,0.75,0.8,1.348604088382622,0.5833333
182,,0.0,1.0,0.0,0.0,0.75,63.0,0.0,1.0,0.8,0.8333333333333334,1.0,0.0,0.0,5.0,5.0,5.0,1.0,5.0,3.0,4.0,0.5,0.5,1.0,0.0,0.75,0.8,0.890695766315581,0.75
183,,0.0,1.0,0.0,0.0,1.0,66.0,1.0,0.2,0.4,0.8333333333333334,0.0,0.0,1.0,3.0,3.0,5.0,0.6666666865348816,3.0,1.0,1.0,0.5,0.5,1.0,0.25,0.5,0.8,0.8936186887156475,0.16666666
184,,0.0,1.0,0.0,0.0,0.25,69.0,0.0,0.8,0.8,0.5,0.0,0.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,0.75,0.8,0.890695766315581,0.9166666
185,,0.0,1.0,0.0,0.0,1.0,58.0,0.0,0.2,0.4,0.8333333333333334,1.0,0.0,0.0,4.0,4.0,4.0,0.75,4.0,4.0,4.0,0.75,0.75,0.75,0.25,0.25,0.6,2.331232711647413,0.75
186,,0.0,1.0,0.0,0.0,0.75,45.0,1.0,1.0,0.8,0.8333333333333334,1.0,0.0,0.0,5.0,5.0,5.0,1.0,4.0,4.0,2.0,0.75,0.75,1.0,0.75,0.5,0.4,0.9324345732590401,0.5833333
187,,0.0,1.0,0.0,0.0,0.0,56.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,5.0,0.9166666269302368,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.75,0.6,0.7792860860249411,0.4166667
188,,0.0,1.0,0.0,0.0,0.75,60.0,1.0,0.2,0.2,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.75,2.0,4.0,4.0,0.5,0.5,0.5,0.5,0.25,0.8,1.173530413035638,0.5833333
189,,0.0,1.0,0.0,0.0,0.0,41.0,1.0,0.0,0.2,0.16666666666666666,0.0,1.0,0.0,4.0,4.0,5.0,0.8333333730697632,2.0,1.0,2.0,0.25,0.0,0.5,0.5,1.0,0.4,1.8587310508198263,0.16666666
190,,0.0,1.0,0.0,0.0,1.0,69.0,1.0,0.6,0.6,0.8333333333333334,1.0,0.0,0.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,0.75,0.75,0.75,0.5,0.75,0.8,0.6111023362769351,0.5
191,,0.0,1.0,0.0,0.0,1.0,49.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.0,4.0,5.0,5.0,0.9166666269302368,4.0,3.0,4.0,1.0,0.75,1.0,0.25,0.75,0.4,1.078121094221727,0.6666667
192,,0.0,1.0,0.0,0.0,0.75,42.0,0.0,1.0,1.0,0.16666666666666666,1.0,0.0,0.0,5.0,4.0,4.0,0.8333333730697632,4.0,3.0,5.0,0.5,0.5,0.5,0.5,0.5,0.4,1.078121094221727,0.75
193,,0.0,1.0,0.0,0.0,0.5,37.0,1.0,1.0,0.6,0.5,0.0,1.0,0.0,3.0,3.0,3.0,0.5,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.75,0.2,0.9545943910389045,0.5
194,,0.0,1.0,0.0,0.0,1.0,56.0,0.0,1.0,0.4,1.0,1.0,0.0,0.0,5.0,5.0,5.0,1.0,4.0,3.0,2.0,0.75,0.5,1.0,0.0,1.0,0.6,2.331232711647413,0.5
195,,0.0,1.0,0.0,0.0,0.0,66.0,1.0,0.2,0.2,0.0,0.0,1.0,0.0,5.0,5.0,4.0,0.9166666269302368,3.0,1.0,4.0,0.5,0.5,0.5,0.5,0.75,0.8,1.173530413035638,0.4166667
196,,0.0,1.0,0.0,0.0,0.5,38.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.0,3.0,3.0,0.5,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.0,0.2,5.0,0.5
197,,0.0,1.0,0.0,0.0,1.0,34.0,0.0,0.8,0.8,1.0,1.0,0.0,0.0,5.0,4.0,4.0,0.8333333730697632,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.2,1.3970785410717206,0.8333334
198,,0.0,1.0,0.0,0.0,0.75,30.0,0.0,0.4,0.4,0.3333333333333333,0.0,0.0,1.0,4.0,3.0,3.0,0.5833333134651184,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.75,0.2,2.121763576248627,0.5
199,,0.0,1.0,0.0,0.0,1.0,45.0,0.0,0.8,0.8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,0.75,0.75,1.0,1.0,1.0,0.4,1.4076706424695749,0.3333333
200,,0.0,1.0,0.0,0.0,0.75,53.0,1.0,0.0,0.4,0.5,1.0,0.0,0.0,3.0,3.0,5.0,0.6666666865348816,3.0,1.0,3.0,0.5,0.0,0.5,0.5,0.25,0.6,1.5393580547455246,0.3333333
201,,0.0,1.0,0.0,0.0,0.0,66.0,1.0,0.8,0.4,0.16666666666666666,0.0,1.0,0.0,4.0,4.0,4.0,0.75,3.0,2.0,2.0,0.5,0.5,0.5,0.75,0.75,0.8,0.8936186887156475,0.3333333
202,,0.0,1.0,0.0,0.0,0.0,68.0,1.0,1.0,0.4,0.5,0.0,0.0,1.0,3.0,3.0,4.0,0.5833333134651184,2.0,1.0,1.0,0.25,0.25,0.5,0.25,1.0,0.8,0.8936186887156475,0.08333334
203,,0.0,1.0,0.0,0.0,1.0,18.0,0.0,0.2,0.0,0.8333333333333334,1.0,0.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.5,0.75,0.0,5.0,0.16666666
204,,0.0,1.0,0.0,0.0,0.0,70.0,0.0,0.6,0.8,0.5,0.0,1.0,0.0,5.0,5.0,5.0,1.0,2.0,1.0,3.0,0.25,0.0,0.5,0.25,1.0,1.0,1.3975567841514087,0.25
205,,0.0,1.0,0.0,0.0,0.75,58.0,1.0,0.4,0.2,1.0,1.0,0.0,0.0,5.0,5.0,5.0,1.0,4.0,3.0,2.0,0.5,0.5,1.0,0.5,0.75,0.6,2.0265275349551057,0.5
206,,0.0,1.0,0.0,0.0,0.0,69.0,1.0,0.2,1.0,0.16666666666666666,0.0,1.0,0.0,4.0,4.0,3.0,0.6666666865348816,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.8,0.4569060783929695,0.08333334
207,,0.0,1.0,0.0,0.0,0.5,41.0,0.0,1.0,1.0,0.16666666666666666,1.0,0.0,0.0,4.0,4.0,4.0,0.75,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.75,0.4,1.078121094221727,0.5
208,,0.0,1.0,0.0,0.0,0.0,69.0,1.0,0.8,0.8,0.16666666666666666,0.0,1.0,0.0,4.0,3.0,5.0,0.75,3.0,3.0,1.0,0.5,0.5,0.5,0.5,0.5,0.8,0.5927019205790289,0.3333333
209,,0.0,1.0,0.0,0.0,1.0,82.0,1.0,0.0,0.4,0.8333333333333334,0.0,0.0,1.0,5.0,5.0,5.0,1.0,3.0,3.0,2.0,0.5,0.5,0.5,0.5,0.75,1.0,1.402184205091661,0.4166667
210,,0.0,1.0,0.0,0.0,0.5,37.0,1.0,0.0,0.4,0.5,1.0,0.0,0.0,3.0,2.0,4.0,0.5,3.0,2.0,4.0,0.5,0.25,0.5,0.5,0.25,0.2,1.40170435375132,0.5
211,,0.0,1.0,0.0,0.0,0.0,64.0,1.0,1.0,1.0,0.16666666666666666,0.0,1.0,0.0,3.0,3.0,3.0,0.5,2.0,2.0,2.0,0.0,0.0,0.75,0.0,1.0,0.8,0.4569060783929695,0.25
212,,0.0,1.0,0.0,0.0,0.0,31.0,1.0,0.0,0.4,0.5,0.0,1.0,0.0,4.0,4.0,4.0,0.75,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.5,0.2,1.40170435375132,0.5
213,,0.0,1.0,0.0,0.0,0.0,71.0,1.0,0.0,0.2,0.5,0.0,1.0,0.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,0.5,0.5,1.0,1.0,0.25,1.0,1.8453261011990192,0.5
214,,0.0,1.0,0.0,0.0,0.75,53.0,1.0,1.0,0.6,0.5,0.0,0.0,1.0,1.0,1.0,5.0,0.3333333134651184,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.6,1.0476553763291885,0.0
215,,0.0,1.0,0.0,0.0,1.0,64.0,0.0,0.6,0.2,1.0,1.0,0.0,0.0,4.0,5.0,5.0,0.9166666269302368,5.0,4.0,1.0,1.0,0.5,0.5,0.0,0.75,0.8,1.7745488065980821,0.5833333
216,,0.0,1.0,0.0,0.0,0.0,50.0,0.0,1.0,1.0,0.16666666666666666,0.0,1.0,0.0,5.0,5.0,5.0,1.0,4.0,2.0,5.0,0.25,0.25,0.5,0.5,1.0,0.6,1.1746229221623,0.6666667
217,,0.0,1.0,0.0,0.0,1.0,38.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,5.0,5.0,5.0,1.0,2.0,3.0,3.0,0.5,0.5,0.5,0.0,0.5,0.2,5.0,0.4166667
218,,0.0,1.0,0.0,0.0,1.0,38.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,0.9166666269302368,5.0,5.0,5.0,1.0,1.0,0.75,1.0,1.0,0.2,1.0700471985484503,1.0
219,,0.0,1.0,0.0,0.0,1.0,73.0,0.0,0.8,0.4,0.8333333333333334,0.0,0.0,1.0,4.0,5.0,5.0,0.9166666269302368,3.0,2.0,1.0,0.75,0.25,1.0,0.5,0.75,1.0,2.122493771257226,0.25
220,,0.0,1.0,0.0,0.0,0.5,60.0,1.0,0.4,0.4,0.5,0.0,0.0,1.0,4.0,4.0,4.0,0.75,3.0,3.0,2.0,0.25,0.25,0.25,0.25,0.25,0.8,0.8936186887156475,0.4166667
221,,0.0,1.0,0.0,0.0,1.0,40.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,4.0,5.0,0.9166666269302368,5.0,4.0,5.0,1.0,1.0,1.0,0.75,1.0,0.4,1.078121094221727,0.9166666
